+-----------------------------+------------+--------+------------+
| dept_name                   | day        | role   | AMKA       |
| Anesthesiology              | 2025-03-25 | Admin  | 0304727575 |
| Anesthesiology              | 2025-03-25 | Admin  | 0408620724 |
| Anesthesiology              | 2025-03-25 | Admin  | 0411474744 |
| Anesthesiology              | 2025-03-25 | Admin  | 0503492758 |
| Anesthesiology              | 2025-03-25 | Admin  | 0503704218 |
| Anesthesiology              | 2025-03-25 | Admin  | 0506641219 |
| Anesthesiology              | 2025-03-25 | Admin  | 0605004637 |
| Anesthesiology              | 2025-03-25 | Admin  | 0607661616 |
| Anesthesiology              | 2025-03-25 | Admin  | 0705622563 |
| Anesthesiology              | 2025-03-25 | Admin  | 0709712181 |
| Anesthesiology              | 2025-03-25 | Admin  | 0806697940 |
| Anesthesiology              | 2025-03-25 | Admin  | 0903715931 |
| Anesthesiology              | 2025-03-25 | Admin  | 1005433122 |
| Anesthesiology              | 2025-03-25 | Admin  | 1106911410 |
| Anesthesiology              | 2025-03-25 | Admin  | 1110695104 |
| Anesthesiology              | 2025-03-25 | Admin  | 1212552555 |
| Anesthesiology              | 2025-03-25 | Admin  | 1306422562 |
| Anesthesiology              | 2025-03-25 | Admin  | 1312771419 |
| Anesthesiology              | 2025-03-25 | Admin  | 1501402720 |
| Anesthesiology              | 2025-03-25 | Admin  | 1502698763 |
| Anesthesiology              | 2025-03-25 | Admin  | 1507759040 |
| Anesthesiology              | 2025-03-25 | Admin  | 1508665761 |
| Anesthesiology              | 2025-03-25 | Admin  | 1607900079 |
| Anesthesiology              | 2025-03-25 | Admin  | 1611003666 |
| Anesthesiology              | 2025-03-25 | Admin  | 1711730076 |
| Anesthesiology              | 2025-03-25 | Admin  | 1712730939 |
| Anesthesiology              | 2025-03-25 | Admin  | 1806446467 |
| Anesthesiology              | 2025-03-25 | Admin  | 1908458356 |
| Anesthesiology              | 2025-03-25 | Admin  | 2005586198 |
| Anesthesiology              | 2025-03-25 | Admin  | 2008788354 |
| Anesthesiology              | 2025-03-25 | Admin  | 2010429524 |
| Anesthesiology              | 2025-03-25 | Admin  | 2110764191 |
| Anesthesiology              | 2025-03-25 | Admin  | 2308874849 |
| Anesthesiology              | 2025-03-25 | Admin  | 2309864645 |
| Anesthesiology              | 2025-03-25 | Admin  | 2402496760 |
| Anesthesiology              | 2025-03-25 | Admin  | 2402857727 |
| Anesthesiology              | 2025-03-25 | Admin  | 2404431256 |
| Anesthesiology              | 2025-03-25 | Admin  | 2408550654 |
| Anesthesiology              | 2025-03-25 | Admin  | 2409434087 |
| Anesthesiology              | 2025-03-25 | Admin  | 2412517299 |
| Anesthesiology              | 2025-03-25 | Admin  | 2510460889 |
| Anesthesiology              | 2025-03-25 | Admin  | 2607484467 |
| Anesthesiology              | 2025-03-25 | Admin  | 2708007657 |
| Anesthesiology              | 2025-03-25 | Admin  | 2808598424 |
| Anesthesiology              | 2025-03-25 | Admin  | 3101661048 |
| Anesthesiology              | 2025-03-25 | Doctor | 0104618858 |
| Anesthesiology              | 2025-03-25 | Doctor | 0105891880 |
| Anesthesiology              | 2025-03-25 | Doctor | 0110880691 |
| Anesthesiology              | 2025-03-25 | Doctor | 0201006695 |
| Anesthesiology              | 2025-03-25 | Doctor | 0304985890 |
| Anesthesiology              | 2025-03-25 | Doctor | 0306418483 |
| Anesthesiology              | 2025-03-25 | Doctor | 0307963205 |
| Anesthesiology              | 2025-03-25 | Doctor | 0309426868 |
| Anesthesiology              | 2025-03-25 | Doctor | 0309563392 |
| Anesthesiology              | 2025-03-25 | Doctor | 0408696989 |
| Anesthesiology              | 2025-03-25 | Doctor | 0509973114 |
| Anesthesiology              | 2025-03-25 | Doctor | 0601531519 |
| Anesthesiology              | 2025-03-25 | Doctor | 0605584110 |
| Anesthesiology              | 2025-03-25 | Doctor | 0607452587 |
| Anesthesiology              | 2025-03-25 | Doctor | 0609776087 |
| Anesthesiology              | 2025-03-25 | Doctor | 0704904344 |
| Anesthesiology              | 2025-03-25 | Doctor | 0704977688 |
| Anesthesiology              | 2025-03-25 | Doctor | 0706873053 |
| Anesthesiology              | 2025-03-25 | Doctor | 0711942992 |
| Anesthesiology              | 2025-03-25 | Doctor | 0801795773 |
| Anesthesiology              | 2025-03-25 | Doctor | 0806555905 |
| Anesthesiology              | 2025-03-25 | Doctor | 0812549319 |
| Anesthesiology              | 2025-03-25 | Doctor | 0812982957 |
| Anesthesiology              | 2025-03-25 | Doctor | 0904831694 |
| Anesthesiology              | 2025-03-25 | Doctor | 0904940035 |
| Anesthesiology              | 2025-03-25 | Doctor | 0908852248 |
| Anesthesiology              | 2025-03-25 | Doctor | 0911406977 |
| Anesthesiology              | 2025-03-25 | Doctor | 0912460609 |
| Anesthesiology              | 2025-03-25 | Doctor | 1002861332 |
| Anesthesiology              | 2025-03-25 | Doctor | 1109415688 |
| Anesthesiology              | 2025-03-25 | Doctor | 1109745348 |
| Anesthesiology              | 2025-03-25 | Doctor | 1208523524 |
| Anesthesiology              | 2025-03-25 | Doctor | 1211707848 |
| Anesthesiology              | 2025-03-25 | Doctor | 1312003623 |
| Anesthesiology              | 2025-03-25 | Doctor | 1401596573 |
| Anesthesiology              | 2025-03-25 | Doctor | 1501573913 |
| Anesthesiology              | 2025-03-25 | Doctor | 1503762965 |
| Anesthesiology              | 2025-03-25 | Doctor | 1505543455 |
| Anesthesiology              | 2025-03-25 | Doctor | 1510953560 |
| Anesthesiology              | 2025-03-25 | Doctor | 1601495998 |
| Anesthesiology              | 2025-03-25 | Doctor | 1603735382 |
| Anesthesiology              | 2025-03-25 | Doctor | 1611859307 |
| Anesthesiology              | 2025-03-25 | Doctor | 1612658393 |
| Anesthesiology              | 2025-03-25 | Doctor | 1801854609 |
| Anesthesiology              | 2025-03-25 | Doctor | 1803617379 |
| Anesthesiology              | 2025-03-25 | Doctor | 1804888574 |
| Anesthesiology              | 2025-03-25 | Doctor | 1811746391 |
| Anesthesiology              | 2025-03-25 | Doctor | 1911777766 |
| Anesthesiology              | 2025-03-25 | Doctor | 1912909775 |
| Anesthesiology              | 2025-03-25 | Doctor | 2007452768 |
| Anesthesiology              | 2025-03-25 | Doctor | 2011985385 |
| Anesthesiology              | 2025-03-25 | Doctor | 2102625494 |
| Anesthesiology              | 2025-03-25 | Doctor | 2103891566 |
| Anesthesiology              | 2025-03-25 | Doctor | 2202889835 |
| Anesthesiology              | 2025-03-25 | Doctor | 2203946792 |
| Anesthesiology              | 2025-03-25 | Doctor | 2204956492 |
| Anesthesiology              | 2025-03-25 | Doctor | 2207939674 |
| Anesthesiology              | 2025-03-25 | Doctor | 2302947398 |
| Anesthesiology              | 2025-03-25 | Doctor | 2305587242 |
| Anesthesiology              | 2025-03-25 | Doctor | 2306756265 |
| Anesthesiology              | 2025-03-25 | Doctor | 2308744168 |
| Anesthesiology              | 2025-03-25 | Doctor | 2312517384 |
| Anesthesiology              | 2025-03-25 | Doctor | 2312784653 |
| Anesthesiology              | 2025-03-25 | Doctor | 2402660476 |
| Anesthesiology              | 2025-03-25 | Doctor | 2404467659 |
| Anesthesiology              | 2025-03-25 | Doctor | 2406442159 |
| Anesthesiology              | 2025-03-25 | Doctor | 2412950367 |
| Anesthesiology              | 2025-03-25 | Doctor | 2511712014 |
| Anesthesiology              | 2025-03-25 | Doctor | 2709532541 |
| Anesthesiology              | 2025-03-25 | Doctor | 2804751977 |
| Anesthesiology              | 2025-03-25 | Doctor | 2903518760 |
| Anesthesiology              | 2025-03-25 | Doctor | 2903772378 |
| Anesthesiology              | 2025-03-25 | Doctor | 2903895461 |
| Anesthesiology              | 2025-03-25 | Doctor | 2904008861 |
| Anesthesiology              | 2025-03-25 | Doctor | 3105545215 |
| Anesthesiology              | 2025-03-25 | Doctor | 3107810726 |
| Anesthesiology              | 2025-03-25 | Doctor | 3112428538 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0107795439 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0108819350 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0112422085 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0211413771 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0305892552 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0401832865 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0405796750 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0408452659 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0408508196 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0409582928 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0601651190 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0604407119 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0604442412 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0606842913 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0610923008 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0610955368 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0612636602 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0612887868 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0706693885 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0708832170 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0709690337 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0710918885 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0804523785 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0805472141 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0809795904 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0810583438 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0902958883 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0908484031 |
| Anesthesiology              | 2025-03-25 | Nurse  | 0911896775 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1002817646 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1003760346 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1005626891 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1006520460 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1007651381 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1010489548 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1101837338 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1108492654 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1110866572 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1209538714 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1301733217 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1304711992 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1306632955 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1311805830 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1403598920 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1403683613 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1408812939 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1503491470 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1506494768 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1508753306 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1510757504 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1605871980 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1611423926 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1703441045 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1704766372 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1707925922 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1708709114 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1710974892 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1806835461 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1808495156 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1808857442 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1812583278 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1903750394 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1904954883 |
| Anesthesiology              | 2025-03-25 | Nurse  | 1910976675 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2004548444 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2006543500 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2011864763 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2012639108 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2112510642 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2112778796 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2311449736 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2401719454 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2406775698 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2408825345 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2409743239 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2504457221 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2505443136 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2508748334 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2511472553 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2601444393 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2611469310 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2612624252 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2704446117 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2801907713 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2802501909 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2802799184 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2809549338 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2901837737 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2907872818 |
| Anesthesiology              | 2025-03-25 | Nurse  | 2908927995 |
| Anesthesiology              | 2025-03-25 | Nurse  | 3010920852 |
| Anesthesiology              | 2025-03-25 | Nurse  | 3103742110 |
| Anesthesiology              | 2025-03-30 | Admin  | 0210960977 |
| Anesthesiology              | 2025-03-30 | Admin  | 0303405395 |
| Anesthesiology              | 2025-03-30 | Admin  | 0304727575 |
| Anesthesiology              | 2025-03-30 | Admin  | 0408620724 |
| Anesthesiology              | 2025-03-30 | Admin  | 0411474744 |
| Anesthesiology              | 2025-03-30 | Admin  | 0503492758 |
| Anesthesiology              | 2025-03-30 | Admin  | 0503704218 |
| Anesthesiology              | 2025-03-30 | Admin  | 0506641219 |
| Anesthesiology              | 2025-03-30 | Admin  | 0607661616 |
| Anesthesiology              | 2025-03-30 | Admin  | 0806697940 |
| Anesthesiology              | 2025-03-30 | Admin  | 0903715931 |
| Anesthesiology              | 2025-03-30 | Admin  | 1106911410 |
| Anesthesiology              | 2025-03-30 | Admin  | 1110695104 |
| Anesthesiology              | 2025-03-30 | Admin  | 1212552555 |
| Anesthesiology              | 2025-03-30 | Admin  | 1306422562 |
| Anesthesiology              | 2025-03-30 | Admin  | 1312771419 |
| Anesthesiology              | 2025-03-30 | Admin  | 1501402720 |
| Anesthesiology              | 2025-03-30 | Admin  | 1502698763 |
| Anesthesiology              | 2025-03-30 | Admin  | 1507759040 |
| Anesthesiology              | 2025-03-30 | Admin  | 1508665761 |
| Anesthesiology              | 2025-03-30 | Admin  | 1607900079 |
| Anesthesiology              | 2025-03-30 | Admin  | 1610858831 |
| Anesthesiology              | 2025-03-30 | Admin  | 1611003666 |
| Anesthesiology              | 2025-03-30 | Admin  | 1711730076 |
| Anesthesiology              | 2025-03-30 | Admin  | 1712730939 |
| Anesthesiology              | 2025-03-30 | Admin  | 1806446467 |
| Anesthesiology              | 2025-03-30 | Admin  | 1908458356 |
| Anesthesiology              | 2025-03-30 | Admin  | 2003660014 |
